time,score
91.14497137069702,0.26117158203125
182.7293164730072,0.322583984375
274.2871398925781,0.3968826171875
365.756534576416,0.42213681640625
457.07449531555176,0.44642060546875
548.2937076091766,0.44723671875
639.4464077949524,0.471888671875
730.48415184021,0.4528646484375
821.3755667209625,0.48458623046875
912.1716101169586,0.4957005859375
1002.831197977066,0.5040380859375
1093.440997838974,0.51484521484375
1184.2212958335876,0.50417685546875
1275.08376121521,0.53394208984375
1366.12344956398,0.52716484375
1457.2030954360962,0.53903310546875
1548.3528730869293,0.54274267578125
1639.4696717262268,0.54634990234375
1730.5917432308197,0.5367283203125
1821.6517107486725,0.54532998046875
1912.6841270923615,0.55012392578125
2003.6235361099243,0.550379296875
2094.5376081466675,0.53565634765625
2185.5180480480194,0.556462109375
2276.4329149723053,0.54361298828125
2367.2760665416718,0.55745927734375
2458.1074647903442,0.55969404296875
2548.8300683498383,0.56052314453125
2639.5562419891357,0.554355859375
2730.322219848633,0.5691783203125
2821.146076440811,0.55845361328125
2911.9534866809845,0.56025302734375
3002.8443603515625,0.5692734375
3093.863862991333,0.56798955078125
3184.983566761017,0.56179423828125
3276.1507239341736,0.57017802734375
3367.298364877701,0.57557763671875
3458.400727033615,0.56918828125
3549.4571952819824,0.57329921875
3640.5083844661713,0.569272265625
3731.54607963562,0.57299287109375
3822.539386510849,0.5722228515625
3913.525121450424,0.57833466796875
4004.4518258571625,0.570286328125
4095.361372947693,0.5595984375
4186.335084199905,0.56197412109375
4277.4701137542725,0.5813767578125
4368.642507076263,0.567941796875
4459.3567271232605,0.5714625
4549.836179256439,0.57784423828125
4640.3279774188995,0.58383349609375
4731.232124328613,0.57544912109375
4822.3081085681915,0.574351171875
4913.159291982651,0.582703125
5003.913049697876,0.58102666015625
5094.6386251449585,0.57568955078125
5185.31373500824,0.56637666015625
5275.993576049805,0.57826982421875
5366.586409568787,0.57294716796875
5457.233365535736,0.581829296875
5548.234167337418,0.5829630859375
5639.216814994812,0.58253232421875
5729.913567066193,0.58981083984375
5820.421236991882,0.5815677734375
5910.966730356216,0.58499482421875
6001.89249253273,0.5845857421875
6093.0292365550995,0.57469609375
6184.285078763962,0.58552021484375
6275.085697889328,0.587578125
6365.633369684219,0.58623173828125
6456.249887943268,0.58534306640625
6547.271067619324,0.58901455078125
6638.4231197834015,0.580674609375
6729.248045682907,0.58695146484375
6819.827225446701,0.581934375
6910.564856290817,0.58760458984375
7001.686414718628,0.5840736328125
7092.841980934143,0.5895955078125
7183.627881526947,0.5887697265625
7274.169481992722,0.5802884765625
7364.7883677482605,0.579364453125
7455.79922413826,0.58366142578125
7546.868465423584,0.5883671875
7637.566381931305,0.58918154296875
7728.087376356125,0.5890533203125
7818.79598736763,0.58447236328125
7909.809058427811,0.59139150390625
8000.959384441376,0.5880380859375
8092.139690876007,0.58717109375
8182.9287214279175,0.5839439453125
8273.502204179764,0.58588251953125
8364.072072982788,0.5912869140625
8455.15398478508,0.58700478515625
8546.43794298172,0.58575537109375
8637.474635362625,0.586187109375
8728.335409164429,0.578079296875
8819.032600402832,0.58698173828125
8909.625700235367,0.58597451171875
9000.243500232697,0.59267421875
9090.858376264572,0.5911447265625
