time,score
19.263755321502686,0.7778541666666666
37.364760875701904,0.8068333333333333
55.32391285896301,0.8532083333333333
73.51810097694397,0.8885208333333333
91.8611478805542,0.903375
111.0530092716217,0.90675
129.62376976013184,0.9011041666666667
147.5922815799713,0.9129791666666667
166.41650652885437,0.9120416666666666
184.62311482429504,0.9058541666666666
203.24117827415466,0.907375
221.2986330986023,0.92125
239.98214769363403,0.9199583333333333
258.1766538619995,0.915875
276.5172789096832,0.9197291666666667
294.83589482307434,0.9239375
313.1389923095703,0.9233125
331.60388469696045,0.9185208333333333
349.6146957874298,0.9140625
368.157701253891,0.9233125
386.3703992366791,0.9085208333333333
405.0671434402466,0.9207083333333334
423.28643345832825,0.924
441.927184343338,0.8963541666666667
460.05909848213196,0.9137708333333333
478.6740837097168,0.9260625
496.9747200012207,0.9175208333333333
515.3729531764984,0.8949166666666667
533.9932787418365,0.9260833333333334
552.1439270973206,0.9254166666666667
570.5991044044495,0.9250416666666667
588.6994791030884,0.934625
607.3395068645477,0.9343958333333333
625.4865427017212,0.9374791666666666
644.0217509269714,0.9373541666666667
662.1185989379883,0.9371875
680.7962610721588,0.9375833333333333
698.822279214859,0.9374583333333333
717.5347826480865,0.9375833333333333
736.4234318733215,0.937625
754.4645266532898,0.9373958333333333
772.9151558876038,0.9374791666666666
791.0185985565186,0.9373541666666667
813.2924728393555,0.9373958333333333
836.3222305774689,0.937375
854.9257662296295,0.9373333333333334
873.6352498531342,0.9374791666666666
892.2845058441162,0.9373958333333333
910.6419725418091,0.9374375
929.2440705299377,0.9373958333333333
953.2312893867493,0.9374166666666667
972.6722078323364,0.9374166666666667
992.7016079425812,0.9375
1013.8007817268372,0.937375
1033.9194250106812,0.9374166666666667
1055.9166119098663,0.9373958333333333
1078.7891850471497,0.9374375
1098.6844267845154,0.9373958333333333
1117.0159423351288,0.9374375
1137.9431958198547,0.9372916666666666
1158.299161195755,0.9373958333333333
1176.982117652893,0.9373125
1198.6061267852783,0.9372291666666667
1216.7969827651978,0.9373125
1235.529360294342,0.9373541666666667
1257.3582141399384,0.9373125
1276.9823758602142,0.9372916666666666
1295.4285435676575,0.9372916666666666
1315.8616607189178,0.9372708333333334
1334.558520078659,0.9373958333333333
1353.3626880645752,0.9372291666666667
1372.4384453296661,0.9373333333333334
1392.4853112697601,0.937375
1411.5300559997559,0.9373541666666667
1429.8350756168365,0.937375
1448.680768251419,0.937375
1466.9422855377197,0.9374166666666667
1485.606366634369,0.9373333333333334
1503.9951996803284,0.9374583333333333
1522.8291249275208,0.9372708333333334
1541.2098109722137,0.937375
1560.3422284126282,0.9373541666666667
1582.259114742279,0.9373541666666667
1600.7978348731995,0.9374166666666667
1622.3385894298553,0.9373541666666667
1644.0311164855957,0.9373333333333334
1664.3800530433655,0.9373958333333333
1682.7866904735565,0.9373541666666667
1701.8295211791992,0.9373958333333333
1720.1764228343964,0.9373541666666667
1738.8989925384521,0.937375
1759.9467318058014,0.9374375
1781.0699121952057,0.9374375
1803.7926802635193,0.937375
1822.8493630886078,0.937375
1841.1415717601776,0.937375
1861.1607778072357,0.9372916666666666
1880.6313531398773,0.9373541666666667
1900.1712973117828,0.9372708333333334
1919.8526699543,0.93725
