time,score
291.18333745002747,0.33500771484375
581.470272064209,0.3969548828125
872.7039320468903,0.467032421875
1163.4798991680145,0.515193359375
1453.8506474494934,0.51012568359375
1743.8537256717682,0.5292982421875
2033.7962543964386,0.5686740234375
2324.4319643974304,0.53833876953125
2613.9384319782257,0.57899775390625
2904.340549468994,0.58905546875
3195.204024553299,0.58774365234375
3486.359836578369,0.60254443359375
3777.0583171844482,0.6004796875
4067.598234653473,0.6113724609375
4357.591497898102,0.6156046875
4647.144814252853,0.615008203125
4936.406235218048,0.61458408203125
5226.854788541794,0.62365478515625
5516.463397264481,0.61830224609375
5806.734671115875,0.6355013671875
6097.206603050232,0.61708447265625
6387.1738717556,0.62993564453125
6677.728164672852,0.63872001953125
6967.306953668594,0.63485751953125
7256.020055770874,0.620637109375
7545.444331884384,0.64087529296875
7834.679792404175,0.63902333984375
8125.238039255142,0.62506611328125
8415.293417453766,0.63267265625
8705.061977863312,0.64364345703125
8995.740038633347,0.6416537109375
9285.784691095352,0.643154296875
9576.66130399704,0.6456455078125
9867.468461751938,0.65432373046875
10157.882039546967,0.63933154296875
10447.349174499512,0.6430494140625
10736.337751150131,0.64240625
11026.764952898026,0.6358455078125
11315.98755121231,0.6433671875
11605.5808365345,0.64182353515625
11896.014758825302,0.6417625
12185.437169790268,0.6464876953125
12476.427743911743,0.649247265625
12767.124224424362,0.65375234375
13057.038962602615,0.64722041015625
13347.18801689148,0.64040791015625
13637.900765419006,0.64831376953125
13927.649061918259,0.63966943359375
14216.595192193985,0.65160849609375
